profile,household_index,origin_index,timestamp_utc,horizon_step,actual_kwh,q10_kwh,median_kwh,q90_kwh,seasonal_naive_kwh
p90,1471,7834,2013-11-26T14:00:00,77,0.3240000009536743,0.17535482347011566,0.3267648220062256,0.6305984854698181,0.4390000104904175
p90,1471,7834,2013-11-26T15:00:00,78,0.375,0.1858711689710617,0.3333534002304077,0.6706366539001465,0.4790000021457672
p90,1471,7834,2013-11-26T16:00:00,79,0.17900000512599945,0.21564635634422302,0.3303125202655792,0.7480521202087402,0.6140000224113464
p90,1471,7834,2013-11-26T17:00:00,80,0.12600000202655792,0.25239020586013794,0.37187108397483826,1.025784969329834,0.3100000023841858
p90,1471,7834,2013-11-26T18:00:00,81,0.1679999977350235,0.30845627188682556,0.652771532535553,1.4560682773590088,0.05999999865889549
p90,1471,7834,2013-11-26T19:00:00,82,0.7829999923706055,0.346847265958786,0.6648082733154297,1.5249946117401123,0.057999998331069946
p90,1471,7834,2013-11-26T20:00:00,83,1.2690000534057617,0.33443036675453186,0.6724104881286621,1.4580953121185303,0.057999998331069946
p90,1471,7834,2013-11-26T21:00:00,84,1.3609999418258667,0.33873826265335083,0.758948564529419,1.3719375133514404,0.0560000017285347
p90,1471,7834,2013-11-26T22:00:00,85,0.7419999837875366,0.3719027638435364,0.7470384836196899,1.3055450916290283,0.05400000140070915
p90,1471,7834,2013-11-26T23:00:00,86,0.2919999957084656,0.35403764247894287,0.6711434125900269,1.4570817947387695,0.054999999701976776
p90,1471,7834,2013-11-27T00:00:00,87,1.5909998416900635,0.2458016574382782,0.4879309833049774,1.3648420572280884,2.75
p90,1471,7834,2013-11-27T01:00:00,88,2.248999834060669,0.1709202229976654,0.4767177700996399,1.2969293594360352,4.2829999923706055
p90,1471,7834,2013-11-27T02:00:00,89,2.2820000648498535,0.11884531378746033,0.30541539192199707,1.0901501178741455,3.683000087738037
p90,1471,7834,2013-11-27T03:00:00,90,2.2079999446868896,0.10794886946678162,0.2507430911064148,0.9487496018409729,3.0839998722076416
p90,1471,7834,2013-11-27T04:00:00,91,2.2690000534057617,0.10845565795898438,0.22844335436820984,0.868419885635376,3.0399999618530273
p90,1471,7834,2013-11-27T05:00:00,92,2.1670000553131104,0.13176900148391724,0.23756596446037292,0.889706015586853,3.003000020980835
p90,1471,7834,2013-11-27T06:00:00,93,2.190999984741211,0.26734116673469543,0.730060338973999,1.1013000011444092,1.8229999542236328
p90,1471,7834,2013-11-27T07:00:00,94,2.369999885559082,0.23338477313518524,0.6669622659683228,1.2538502216339111,0.8510000109672546
p90,1471,7834,2013-11-27T08:00:00,95,2.121000051498413,0.29217493534088135,0.7604690194129944,1.2518229484558105,1.2359999418258667
p90,1471,7834,2013-11-27T09:00:00,96,0.07100000232458115,0.15786981582641602,0.28780367970466614,0.9317713975906372,0.8610000014305115
p90,1471,7834,2013-11-27T10:00:00,97,0.22200000286102295,0.14925402402877808,0.27418312430381775,0.7949322462081909,0.7559999823570251
p90,1471,7834,2013-11-27T11:00:00,98,0.32899999618530273,0.15432214736938477,0.33645761013031006,0.8671529293060303,1.1130000352859497
p90,1471,7834,2013-11-27T12:00:00,99,1.00600004196167,0.15977036952972412,0.32511770725250244,0.7984799146652222,1.2029999494552612
p90,1471,7834,2013-11-27T13:00:00,100,0.8980000019073486,0.16521859169006348,0.30927982926368713,0.6667088270187378,0.4309999942779541
p90,1471,7834,2013-11-27T14:00:00,101,0.9549999833106995,0.17218725383281708,0.31890925765037537,0.6161543726921082,0.14499999582767487
p90,1471,7834,2013-11-27T15:00:00,102,0.9399999976158142,0.1820700764656067,0.32239359617233276,0.6460562944412231,0.8460000157356262
p90,1471,7834,2013-11-27T16:00:00,103,1.0579999685287476,0.2099447250366211,0.3186558485031128,0.7082673907279968,2.328000068664551
p90,1471,7834,2013-11-27T17:00:00,104,1.156999945640564,0.24162046611309052,0.35473451018333435,0.9634471535682678,2.203000068664551
p90,1471,7834,2013-11-27T18:00:00,105,1.309999942779541,0.2834324240684509,0.603990912437439,1.3825805187225342,2.5399999618530273
p90,1471,7834,2013-11-27T19:00:00,106,0.906000018119812,0.31688201427459717,0.6184350252151489,1.4621498584747314,1.2089999914169312
p90,1471,7834,2013-11-27T20:00:00,107,1.444000005722046,0.30946987867355347,0.6283178329467773,1.4089347124099731,0.30000001192092896
p90,1471,7834,2013-11-27T21:00:00,108,0.5429999828338623,0.3077594041824341,0.7113082408905029,1.3268311023712158,0.21299999952316284
p90,1471,7834,2013-11-27T22:00:00,109,0.5139999985694885,0.32936224341392517,0.7151093482971191,1.2553707361221313,0.7409999966621399
p90,1471,7834,2013-11-27T23:00:00,110,0.40700000524520874,0.3135877251625061,0.6390876173973083,1.375991940498352,1.409000039100647
p90,1471,7834,2013-11-28T00:00:00,111,0.21799999475479126,0.2359188348054886,0.47405701875686646,1.3237903118133545,2.002000093460083
p90,1471,7834,2013-11-28T01:00:00,112,0.1340000033378601,0.1639515459537506,0.45413297414779663,1.2650001049041748,1.184000015258789
p90,1471,7834,2013-11-28T02:00:00,113,0.07100000232458115,0.11681807041168213,0.28552302718162537,1.0430165529251099,1.0010000467300415
p90,1471,7834,2013-11-28T03:00:00,114,0.12700000405311584,0.10794886946678162,0.23300465941429138,0.8975616097450256,0.9950000047683716
p90,1471,7834,2013-11-28T04:00:00,115,0.06400000303983688,0.10946929454803467,0.21247878670692444,0.8139376640319824,0.4390000104904175
p90,1471,7834,2013-11-28T05:00:00,116,0.1379999965429306,0.13176900148391724,0.2227417230606079,0.8418123126029968,0.1509999930858612
p90,1471,7834,2013-11-28T06:00:00,117,0.20000000298023224,0.2515032887458801,0.7031992673873901,1.0906568765640259,0.8679999709129333
p90,1471,7834,2013-11-28T07:00:00,118,0.6880000233650208,0.22426216304302216,0.6494772434234619,1.2442208528518677,0.7480000257492065
p90,1471,7834,2013-11-28T08:00:00,119,0.6489999890327454,0.2788711190223694,0.7290467023849487,1.2244551181793213,1.2760000228881836
p90,1471,7834,2013-11-28T09:00:00,120,0.10499999672174454,0.15558916330337524,0.27228257060050964,0.8843845129013062,0.2070000022649765
p90,1471,7834,2013-11-28T10:00:00,121,0.1080000028014183,0.1479869782924652,0.2698752284049988,0.7733926773071289,0.22599999606609344
p90,1471,7834,2013-11-28T11:00:00,122,0.4580000042915344,0.15280169248580933,0.32397738099098206,0.8443464040756226,0.8180000185966492
p90,1471,7834,2013-11-28T12:00:00,123,0.4189999997615814,0.15939024090766907,0.3089630603790283,0.7728859186172485,0.41100001335144043
p90,1471,7834,2013-11-28T13:00:00,124,0.3179999887943268,0.16559869050979614,0.3007907271385193,0.6508709788322449,0.36899998784065247
p90,1471,7834,2013-11-28T14:00:00,125,0.25,0.17244064807891846,0.3125741183757782,0.6044976711273193,0.36800000071525574
p90,1471,7834,2013-11-28T15:00:00,126,0.14300000667572021,0.18245019018650055,0.3135877251625061,0.6267974376678467,0.40400001406669617
p90,1471,7834,2013-11-28T16:00:00,127,0.1080000028014183,0.20905780792236328,0.30972328782081604,0.6770985126495361,0.3869999945163727
p90,1471,7834,2013-11-28T17:00:00,128,0.9990000128746033,0.2359188348054886,0.3434896469116211,0.9193544983863831,0.367000013589859
p90,1471,7834,2013-11-28T18:00:00,129,2.884999990463257,0.27000191807746887,0.572948694229126,1.3420355319976807,0.8240000009536743
p90,1471,7834,2013-11-28T19:00:00,130,1.4739999771118164,0.298636794090271,0.5928410291671753,1.4317412376403809,0.5519999861717224
p90,1471,7834,2013-11-28T20:00:00,131,1.4759999513626099,0.29306185245513916,0.6018369197845459,1.3866349458694458,0.5059999823570251
p90,1471,7834,2013-11-28T21:00:00,132,0.8870000243186951,0.2883104979991913,0.6788723468780518,1.307065486907959,0.6209999918937683
p90,1471,7834,2013-11-28T22:00:00,133,0.4740000069141388,0.3031347393989563,0.6971175670623779,1.2285096645355225,1.1649999618530273
p90,1471,7834,2013-11-28T23:00:00,134,0.8479999899864197,0.2872968912124634,0.6235031485557556,1.325817584991455,1.2200000286102295
p90,1471,7834,2013-11-29T00:00:00,135,0.703000009059906,0.23908640444278717,0.5033254027366638,1.3465968370437622,1.2699999809265137
p90,1471,7834,2013-11-29T01:00:00,136,0.22100000083446503,0.1780155897140503,0.5226476192474365,1.3248039484024048,1.2359999418258667
p90,1471,7834,2013-11-29T02:00:00,137,0.06499999761581421,0.12289980053901672,0.355938196182251,1.1884715557098389,1.1779999732971191
p90,1471,7834,2013-11-29T03:00:00,138,0.14399999380111694,0.11022952198982239,0.29293516278266907,1.0617685317993164,2.555999994277954
p90,1471,7834,2013-11-29T04:00:00,139,0.052000001072883606,0.11124312877655029,0.2617662250995636,0.9740901589393616,3.36299991607666
p90,1471,7834,2013-11-29T05:00:00,140,0.13600000739097595,0.13430306315422058,0.2836858332157135,1.0034852027893066,3.2730000019073486
p90,1471,7834,2013-11-29T06:00:00,141,0.06300000101327896,0.25315043330192566,0.70294588804245,1.096738576889038,3.190000057220459
p90,1471,7834,2013-11-29T07:00:00,142,1.1100000143051147,0.2446613311767578,0.6900221705436707,1.2001283168792725,3.240999937057495
p90,1471,7834,2013-11-29T08:00:00,143,0.7749999761581421,0.27114224433898926,0.7219513654708862,1.1910057067871094,3.130000114440918
p90,1471,7834,2013-11-29T09:00:00,144,1.4930000305175781,0.1590101420879364,0.28419265151023865,0.9241692423820496,2.7809998989105225
p90,1471,7834,2013-11-29T10:00:00,145,0.12999999523162842,0.15280169248580933,0.2698752284049988,0.8103899955749512,1.031999945640564
p90,1471,7834,2013-11-29T11:00:00,146,0.10999999940395355,0.1569828987121582,0.3178322911262512,0.8714607954025269,0.3140000104904175
p90,1471,7834,2013-11-29T12:00:00,147,0.33799999952316284,0.16331803798675537,0.3018677234649658,0.8070957064628601,0.08900000154972076
p90,1471,7834,2013-11-29T13:00:00,148,0.11299999803304672,0.16838616132736206,0.301550954580307,0.6892619729042053,0.15199999511241913
p90,1471,7834,2013-11-29T14:00:00,149,0.12800000607967377,0.17560823261737823,0.3158683776855469,0.6365535259246826,0.6679999828338623
p90,1471,7834,2013-11-29T15:00:00,150,0.6840000152587891,0.18726490437984467,0.3099766969680786,0.6455494165420532,0.2939999997615814
p90,1471,7834,2013-11-29T16:00:00,151,1.340000033378601,0.21159186959266663,0.3077594041824341,0.6902755498886108,0.32899999618530273
p90,1471,7834,2013-11-29T17:00:00,152,2.191999912261963,0.23021720349788666,0.3549562394618988,0.9680084586143494,0.28299999237060547
p90,1471,7834,2013-11-29T18:00:00,153,0.4350000023841858,0.27215588092803955,0.5832116007804871,1.4150164127349854,0.48500001430511475
p90,1471,7834,2013-11-29T19:00:00,154,0.08299999684095383,0.2980666160583496,0.6209690570831299,1.5391852855682373,1.4550000429153442
p90,1471,7834,2013-11-29T20:00:00,155,0.09799999743700027,0.28533297777175903,0.627304196357727,1.5067493915557861,1.9019999504089355
p90,1471,7834,2013-11-29T21:00:00,156,0.38199999928474426,0.26518720388412476,0.6570793986320496,1.364335298538208,2.6499998569488525
p90,1471,7834,2013-11-29T22:00:00,157,3.813999891281128,0.2594855725765228,0.6776052713394165,1.2482752799987793,3.2890000343322754
p90,1471,7834,2013-11-29T23:00:00,158,3.013000011444092,0.22236160933971405,0.5737088918685913,1.254357099533081,2.9860000610351562
p90,1471,7834,2013-11-30T00:00:00,159,4.040999889373779,0.23845288157463074,0.5377252101898193,1.3491308689117432,2.995999813079834
p90,1471,7834,2013-11-30T01:00:00,160,3.173999786376953,0.19537389278411865,0.6063982248306274,1.3830872774124146,3.0859999656677246
p90,1471,7834,2013-11-30T02:00:00,161,1.3580000400543213,0.1320224106311798,0.4369647204875946,1.3025041818618774,2.9809999465942383
p90,1471,7834,2013-11-30T03:00:00,162,0.6840000152587891,0.11580443382263184,0.33633092045783997,1.1697194576263428,2.3469998836517334
p90,1471,7834,2013-11-30T04:00:00,163,0.296999990940094,0.11225676536560059,0.31567832827568054,1.139817714691162,2.243000030517578
p90,1471,7834,2013-11-30T05:00:00,164,1.3980000019073486,0.13557010889053345,0.3777310848236084,1.2508094310760498,2.265000104904175
p90,1471,7834,2013-11-30T06:00:00,165,1.968999981880188,0.18536435067653656,0.5648396611213684,1.2533434629440308,2.2300000190734863
p90,1471,7834,2013-11-30T07:00:00,166,3.1389999389648438,0.17218725383281708,0.4388177692890167,1.1676923036575317,2.2260000705718994
p90,1471,7834,2013-11-30T08:00:00,167,0.9539999961853027,0.15026763081550598,0.33468377590179443,1.0212236642837524,0.5090000033378601
p90,1471,7834,2013-11-30T09:00:00,168,0.8349999785423279,0.14545291662216187,0.30047398805618286,1.0237576961517334,0.3840000033378601
